gene,g21,g22,g23,g24,g25,g26,g27,g31,g32,g33,g34,g35,g36,g37,g39,g41,g43,g44,g45
group_3568-group_1828-group_3636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_3309-group_3636-group_2501,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_2501-group_3636-group_1828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4296-group_1409-group_4875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4875-group_1409-group_4942,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_2082-group_1102-group_4809,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
group_2082-cpo_4-group_4705,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
group_561-group_2596-rclR_1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
sasA_5-group_1523-tdiR_2~~~tdiR_1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
group_1309-group_729-group_3162,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_3162-group_3547-group_2603,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_1397-group_2606-group_2480,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_129-group_3856-group_3881,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_3856-group_3881-ros_4~~~ros_5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_2402-group_1267-group_4281,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
nodD2_4~~~nodD2_5-group_3068-group_5182,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_372-group_209-group_6261,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
aprA-group_2520-group_6406,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
group_4896-group_48-group_6138,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
group_5470-group_1390-group_6176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_5470-group_1390-lasI,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
group_3069-group_3858-group_4282,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_3346-group_3858-group_4283,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_3782-group_517-group_5586,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5119-group_3025-group_6253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_2105-group_879-group_2821,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
group_2105-group_879-group_1560,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_2821-group_1560-group_4908,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
group_879-group_1560-group_4908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_3382-group_3466-group_5928,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
group_3066-group_3346-group_3506,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_3506-group_3346-group_3858,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_2502-group_2449-group_6416,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4067-group_1296-group_4622,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
group_3407-group_1076-group_4074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_3407-group_1076-group_5903,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_2941-gabR_3-group_6351,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
group_6351-gabR_3-group_6390,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_3672-group_2539-trxB_1~~~trxB_2,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
group_3672-group_411-group_4560,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
group_1862-group_1287-group_1619,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
group_1619-group_3071-group_5123,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
group_1287-group_3071-group_5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
gsiD_8-gsiC_8-dppE_2~~~gsiB_1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0
group_4664-group_2773-group_5728,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
group_4664-group_2773-group_6060,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
group_4091-group_1350-group_4169,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yjcD-group_138-group_4536,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4536-group_355-group_4537,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_2782-group_2220-group_6150,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3507-group_3327-group_5694,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_2468-group_3327-group_5651,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
group_2468-group_2324-cusA_2~~~mdtC_5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
cusA_2~~~mdtC_5-group_2324-group_5694,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
group_5145-group_3368-group_5751,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
group_5459-group_3368-group_5751,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
group_50-group_1146-group_1749,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
group_50-group_1146-group_1750,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
group_1146-group_1749-group_3409,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
group_3409-group_1749-group_1750,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
group_3294-group_1809-group_4635,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1
group_3294-group_1809-group_5796,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_6041-group_3073-group_6245,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5778-group_3719-acpP_5~~~acpP_2~~~acpP_1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
group_5779-group_3719-group_6269,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3569-group_3027-group_5699,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
occM_1-group_2804-group_5731,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_3329-group_2804-group_5276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hisQ_3-occM_1-group_2804,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_4733-group_361-QRSL1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
group_4733-group_361-group_4587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
lvr-group_1592-group_2206,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
lvr-group_1592-group_3512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_1592-group_2206-ywrO,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ywrO-group_2206-group_3512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_2206-ywrO-group_2032,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
group_3868-group_1462-yahB_2~~~yahB_1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_3146-group_1462-yahB_2~~~yahB_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_3868-group_3146-group_5888,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_1462-group_3146-group_5888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_3028-group_3386-group_3897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_3028-group_3386-group_4229,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_3350-group_3550-group_4204,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
group_3350-group_3550-group_5638,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
group_5096-group_2853-gabR_2~~~gabR_3~~~gabR_1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
group_4175-group_874-mgtE_1~~~mgtE_2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
purR_4-apsI-group_6252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
purR_4-apsI-group_6253,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
group_6-group_3510-group_4135,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
group_2995-group_257-group_4475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_3763-group_257-group_4475,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
group_257-group_2995-group_1464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_1464-group_2995-group_3763,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
group_2776-group_2054-group_2784,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
group_734-aroQ_3-iolX,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
group_3109-group_2066-group_3247,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
group_290-group_1450-group_3411,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
group_290-group_1450-group_5152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
group_3528-group_3412-group_4246,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
ppsC_2-group_3412-group_4246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
group_3528-ppsC_2-group_4736,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
group_3412-ppsC_2-group_4736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
rclR_2-group_2745-group_3390,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
group_3390-group_772-group_3121,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
kup_6-group_308-group_3432,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_4756-group_308-group_5424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_3432-group_2895-group_4165,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
group_2006-group_362-group_2581,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
group_4201-group_2854-anoR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
group_4203-group_2854-anoR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_4040-group_1848-group_5045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_4899-group_2855-group_5091,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
group_5091-group_778-group_5731,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
otnC-group_3977-nanR_1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0
COQ5_4-group_3977-group_3520,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psuG-group_3978-cckA_1~~~cckA_2~~~cckA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
fbcH_2-group_3978-group_5818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
perR_2~~~perR_1-group_3978-blh_2~~~blh_3,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
alkJ_3-group_3979-metH_3~~~metH_2~~~metH_1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
purR_2-group_3979-folD_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
eryI-group_3979-fhuA_2~~~fhuA_1~~~fhuA_3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_3263-group_3979-group_3853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
alkJ_3-group_3980-metH_3~~~metH_2~~~metH_1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1
group_3853-group_3980-group_3263,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
perR_2~~~perR_1-group_3980-blh_2~~~blh_3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
group_5423-group_3982-group_5936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5192-group_3983-gabR_4~~~tauR_3~~~gabR_1~~~gabR,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0
COQ5_2-group_3984-group_5055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
lutR_8-group_3985-group_6295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
tehA-group_3986-group_5756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4264-group_3987-group_5207,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5505-group_3987-group_5769,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
group_3992-group_3988-gshB_1~~~gshB_2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_3992-group_3988-group_6153,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
group_3994-group_3988-gshB_1~~~gshB_2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
gshB_1~~~gshB_2-group_3988-group_5769,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
group_2649-group_3989-group_5207,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
group_2649-group_3990-ltrA,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
group_3996-group_3991-group_5428,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
group_4001-group_3991-group_5428,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
group_3988-group_3992-group_3996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
group_3988-group_3992-group_3998,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
group_3988-group_3992-group_4004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
group_4010-group_3993-group_5208,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
group_4006-group_3994-group_5458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4067-group_3994-group_4073,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_4009-group_3995-group_5436,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
group_5436-group_3995-group_5437,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
group_1437-group_3996-group_3991,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
group_4976-group_3996-group_5769,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
group_4976-group_3996-group_5505,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
group_4079-group_3997-group_4480,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3992-group_3998-group_6171,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
group_4081-group_3999-group_5599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_1437-group_4001-group_3991,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
group_520-group_4002-group_4083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4083-group_4002-group_4252,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
group_4976-group_4002-group_5769,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
group_4084-group_4003-group_5450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_3992-group_4004-group_5769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_2547-group_4004-group_4085,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
group_4085-group_4004-group_4135,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
group_4085-group_4004-group_5441,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_2037-group_4006-group_3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_2048-group_4006-ltrA,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
group_4252-group_4006-zntA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
group_4976-group_4007-group_5769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
lldD_1-group_4008-group_5770,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_4088-group_4008-group_4252,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
cheW_3-group_4009-ltrA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_3995-group_4009-aspC_1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
group_5494-group_4009-group_5770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
oppF_3~~~oppD_8~~~gsiA_8~~~gsiA_12~~~oppF_4-group_4009-group_5770,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dnaE2_2~~~dnaE2_1-group_4009-group_5208,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_961-group_4010-group_4089,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4070-group_4011-cysD_2~~~cysD_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
cysD_2~~~cysD_1-group_4011-group_5771,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
dppB_1~~~dppB_2-group_4015-gsiA_13~~~gsiA_2~~~gsiA_8~~~gsiA_1~~~gsiA_5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
dppB_1~~~dppB_2-group_4015-gsiA_1~~~oppF_7~~~gsiA_11~~~gsiA_6~~~gsiA_2,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0
dppB_2-group_4016-gsiA_13~~~gsiA_2~~~gsiA_8~~~gsiA_1~~~gsiA_5,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0
dppB_2-group_4016-gsiA_1~~~oppF_7~~~gsiA_11~~~gsiA_6~~~gsiA_2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
group_4016-dppB_2-hbpA_3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
group_4016-dppB_2-sgrR_4~~~hbpA_1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0
group_4016-dppB_2-sgrR_1~~~hbpA_1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
group_4057-group_4023-group_5870,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_863-group_4024-group_5774,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_811-group_4024-group_5774,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
group_4458-group_4024-group_5774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
group_2793-group_4025-group_4042,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
group_2793-group_4025-group_5209,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
group_2793-group_4025-group_6213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
group_709-group_4029-group_5210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
group_5210-group_4029-group_6079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_4027-group_4030-group_3225,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
group_4027-group_4030-group_5031,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4027-group_4030-group_5440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4028-group_4031-group_3259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4028-group_4031-group_709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_4028-group_4031-group_6079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
group_4035-group_4032-group_4098,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4035-group_4032-group_5440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4099-group_4033-group_5680,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
group_4036-group_4034-group_5440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4032-group_4035-ampG_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
group_645-group_4036-group_4034,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4034-group_4036-group_1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_3735-group_4037-group_5142,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
group_647-group_4037-group_5211,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
group_2379-group_4037-purD_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
wcaJ-group_4038-group_4775,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
group_476-group_4039-group_6198,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
group_5703-group_4039-group_5929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_1848-group_4040-group_6218,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
resA_1-group_4040-group_3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_3520-parD1-parE1_1~~~parE1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
parE1_1~~~parE1-parD1-COQ5_4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4025-group_4042-group_5209,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
group_4770-group_4042-group_4977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
pgrR_8~~~pgrR_3-group_4044-group_5197,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5266-group_4047-group_5838,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
oppD_9~~~gsiA_8~~~oppF_5-group_4047-group_5909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ghrA_1-group_4048-group_4712,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edd-group_4048-group_2292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
group_370-group_4048-melD_4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
purR_2-group_4048-folD_1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ydhP_2~~~ydhP_1-group_4048-xypA,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
cpdR_2-group_4049-group_25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
group_2708-group_4050-fpgS,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
bepA_4-group_4051-group_741,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
cutC-group_4051-agaAII~~~nagA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bepA_4-group_4052-group_741,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fliF-group_4052-group_5829,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
ydhP_2~~~ydhP_1-group_4052-xypA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
group_2292-group_4053-edd,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
purR_2-group_4053-folD_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
group_1506-group_4054-yibF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_327-group_4056-group_4362,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
group_4023-group_4057-patA_1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_3100-group_4058-group_5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_3708-group_4062-group_4064,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
group_5779-group_4064-group_5780,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
group_5780-group_4064-group_4062,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
group_3514-group_4066-group_5207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
thiG_2~~~thiG_1-group_4066-group_5770,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
group_2212-group_4067-group_3993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
clpP_1-group_4068-group_4139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4375-group_4068-group_6377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4011-group_4070-group_5442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_5398-group_4070-group_5770,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_2090-group_4071-group_4141,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4141-group_4071-syrM1_1~~~syrM1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
